X.1,X,Y,habitat_pt,elevation,pc_broad,pc_conif,pc_ag,pc_wet,pc_heath,pc_urban,patches,pc_igrass,pc_sgrass,d_rabbit,r_dens,d_water,d_building,fclass,all_mt_,presence,moran
133,52.0448634,-4.323860611,18,118.18,23.37958375,7.64453254,4.816650149,0.135447638,0,0.789560621,8,57.38685167,2.811364387,9574.81000697000,3.74E-06,28.5258879,0.007551611,primary,4474,1,-0.003866466
134,52.92719104,-3.820281979,27,421.97,0,36.46345461,0,5.922648312,4.65093412,0,6,1.599475582,50.05244182,12286.53499300000,4.75E-06,86.18196859,0.000526984,primary,1874,1,0.000734891
135,52.0432841,-4.454021603,18,106.59,22.34387805,5.536797246,9.909850844,0,0,2.763481396,5,57.01688248,2.429109982,12482.46189330000,5.27E-06,19.19104276,0.004616189,primary,1755,1,0.000531764
136,53.14010282,-3.816625451,25,167.55,1.748984672,18.89165466,0,4.644307612,8.076771911,0,8,2.669330538,61.50596096,16278.91046750000,4.54E-06,106.0874755,0.000594777,secondary,3447,1,0.000895581
137,53.26534096,-3.899873826,27,253.67,29.61068578,0.335559537,0.622251181,0.097735788,0,14.62778954,8,53.53966444,0.540804691,5892.13287204000,1.25E-05,113.7740541,0.003142166,unclassified,23718,1,0.000252145
138,52.91531042,-3.586781667,12,204.78,10.62064927,0.491184698,0,0,15.15516232,11.02400625,7,20.49313643,41.09361785,3126.36280057000,1.96E-06,96.14567774,0.003742305,trunk,3644,1,-0.000110159
139,53.12578574,-3.27918298,18,157.41,19.65332986,0.368174117,1.368434771,0.749380946,0,6.715104913,8,70.14531474,0.791737261,5536.92243129000,3.23E-06,141.2199264,0.001116027,service,5939,1,0.000444783
140,52.85292979,-3.942732343,35,228.4,22.27375159,47.42153565,0,0,0.656455142,0.222084327,6,12.17544662,16.48649531,4245.60945004000,3.70E-06,77.4065195,0.004922483,unclassified,29,1,0.000278144
141,51.97171131,-3.410553891,18,204.14,11.10676064,27.09475333,1.034325241,0,1.836987732,8.101670582,8,47.10258418,3.523884103,6584.92136617000,2.67E-06,100.6780822,0.003344278,service,8348,1,-0.000144424
142,52.42746565,-4.033986346,25,68.2,6.756185584,0,2.503495139,0,0,23.69867022,5,58.90041291,2.812367916,2311.01845936000,2.58E-06,62.45377459,0.004575503,trunk,7556,1,1.42E-05
143,51.69010255,-4.216465512,27,80.99,9.750204082,2.804897959,42.75591837,0,0,15.27183673,6,25.14938776,2.08,3123.12318224000,7.30E-06,54.63123778,0.005141073,primary,13500,1,6.02E-05
144,51.84822869,-4.378008093,18,82.72,9.233033524,0,27.93785773,0,0,20.50367948,5,42.04088307,0.166802944,9713.16976753000,6.06E-06,25.73168464,0.018494143,unclassified,37092,1,-0.000514197
145,52.02086918,-3.932974304,18,210.38,8.330062794,0,28.70879121,0,0,21.87009419,5,40.89154893,0.081763475,9890.45681429000,3.42E-06,57.26995305,0.019351397,primary,4778,1,-0.000156019
146,51.96008535,-4.124831607,18,165.7,10.53284576,2.948282617,40.66213922,0,0,15.94945801,6,25.65626224,2.063471333,2973.52714520000,2.42E-06,42.68353902,0.013822547,secondary,4659,1,0.001729325
147,53.02125326,-3.027115168,18,115.27,10.80745342,0,21.20627656,0,0,13.34423014,5,54.44589735,0,7872.23385722000,2.57E-06,152.585327,0.00272276,trunk,34068,1,-0.002254027
148,51.91200203,-3.491261593,18,348.7,27.68099363,16.59421474,0,0.134008825,11.16849158,0.294165713,6,44.09870894,0.029416571,6958.90218171000,4.68E-06,89.06574261,0.013051993,primary,6933,1,0.000170971
149,53.04136126,-3.639140121,18,290.56,7.634282742,1.430615165,17.27467811,0,0,22.37937313,6,43.96540512,5.416829237,3728.23802769000,4.70E-06,102.4003182,0.001954602,trunk,2732,1,0.001074482
150,51.8038634,-4.053899372,1,175.86,26.55295232,18.57334248,0,0.133973793,11.26686926,0.294088815,5,43.17877332,0,7096.72533821000,4.05E-06,54.56384741,0.000284988,secondary,1346,1,0.000181934
151,52.2627537,-2.996306198,18,177.85,4.424432263,0,10.08874967,0,1.670582093,3.501044114,5,68.52975724,11.78543461,1663.38473490000,8.96E-06,144.5505979,0.003177098,secondary,2335,1,-1.77E-05
152,51.39405611,-3.366838075,1,26.01,7.21571961,3.380631662,0,0.444647878,0.052311515,0.797750605,7,83.46956124,3.789315373,2408.32255397000,2.13E-06,117.1541072,0.007520444,residential,57,1,-6.37E-05
153,52.9586545,-3.881663006,18,395.38,9.399511798,12.90480065,0.670463792,0,0,0.182262002,5,74.55817738,2.284784378,2350.29510268000,2.91E-06,85.49540669,0.003610549,secondary,1538,1,0.00091184
154,51.61735434,-2.862223164,18,120.02,7.729263351,8.056082097,0,0,5.180077129,5.673573436,7,13.22308648,58.92868815,3748.69608696000,5.08E-06,154.1067867,0.002095326,primary,6870,1,0.00062483
155,51.84203741,-4.297731491,18,50.38,14.585096,0,0,0,0,2.466644972,5,68.20370973,5.876993166,5462.07223844000,2.78E-06,32.7866588,0.005850891,trunk,5278,1,-0.000628306
156,53.39576947,-4.329572444,18,75.33,7.87193851,0,16.57764461,0,0,0.488535696,4,71.72355393,3.338327254,6273.86339937000,5.28E-06,112.319014,0.004445228,service,46,1,-0.004301524
157,52.39694137,-3.923811709,18,217.82,2.007520026,0.13405264,0,8.821317639,0.98741213,0.738924309,7,71.55795325,15.01062612,7944.53194004000,4.57E-06,68.72173947,0.003190505,unclassified,3211,1,4.62E-05
158,53.16622771,-3.033117403,25,94.28,5.855297495,0.92967119,13.15892484,0,0,0.96881524,5,77.98147182,1.105819415,3600.13665060000,4.85E-06,162.0070803,0.000607528,trunk,16264,1,0.000292526
159,52.26192434,-3.986833856,18,215.61,8.547540984,0,28.7704918,0,0,0.813114754,3,61.86885246,0,272.27781989700,5.82E-06,60.66652579,0.001304625,service,1757,1,1.66E-05
160,51.94733878,-3.418518942,1,181.46,6.25326712,0,4.815734449,0,0,1.888395191,4,80.28619969,6.756403555,415.40201706400,3.27E-06,98.63128888,0.001533909,trunk,4234,1,-0.381222714
161,51.94733878,-3.418518942,1,181.46,1.569205569,0.163800164,23.2989353,0,0,1.015561016,6,73.5954136,0.252252252,5010.95125139000,9.55E-06,98.63128888,0.001533909,trunk,4234,1,-0.38155553
162,52.12408588,-4.490719079,18,145.67,8.86710811,0,26.28335409,0,0,0.76050613,3,64.08903167,0,257.74644859100,4.87E-06,23.38441617,0.001575274,trunk,1653,1,-0.000138119
163,52.28108908,-3.396128327,18,283.3,3.265996552,0.335057415,27.89109008,0,0,22.61800202,8,41.49507173,3.747438275,3466.97675452000,3.35E-06,107.6544883,0.020689437,trunk,7593,1,0.015477729
164,52.28115242,-3.398373175,18,283.3,3.141769929,3.330406218,38.60864475,0.54314242,0,9.344001041,6,38.66068234,6.371353303,4867.69458563000,5.49E-06,106.9211973,0.018482926,trunk,7593,1,0.015454464
165,53.05628389,-3.220423949,18,275.04,24.27719287,2.790182209,11.79634278,0,0,8.918152482,6,51.90847159,0.192313961,4230.15282059000,8.98E-06,140.6418216,0.011142463,primary,2515,1,-0.000216452
166,53.06068707,-2.932552849,18,37,0.094385679,0,2.818551668,1.074043938,0,4.842961758,5,83.817738,7.352318959,1663.83046411000,5.00E-06,160.8793436,0.008534958,trunk_link,20001,1,-0.000597924
167,53.03830403,-3.030503322,18,115.57,3.365244199,0,0,0,0.126561739,0.937854941,4,89.39477527,0,2063.06823095000,7.12E-06,151.5374184,0.008744697,trunk,44996,1,0.004351504
168,51.74089165,-2.812434615,12,57.87,13.99980506,1.332077066,0,0.256668508,0,12.78793983,7,16.54049839,0,5900.75808030000,6.16E-06,153.3868126,0.002892663,service,1689,1,-8.31E-05
169,53.16473621,-3.334191736,18,29.68,0.389067211,0,0.554420776,1.857795934,7.765133093,5.37561197,8,70.06452031,6.455273482,2070.37783817000,2.55E-06,142.4130815,0.009514276,service,10053,1,-3.40E-05
170,53.26023604,-4.452647461,18,30.65,0.149695727,0,4.282599499,2.336555046,0,0.79078395,5,92.39480621,0,3538.23189311000,2.57E-06,99.92923707,0.030101559,service,3041,1,0.029986456
171,51.91389463,-4.271474282,18,142.63,0.201730982,0,4.555215722,2.642025119,0,0.839461183,5,91.70950739,0,3658.11204474000,3.66E-06,30.01452862,0.006022893,service,7267,1,-0.00076114
172,-4.990650156,51.85712643,18,51.5,9.848697114,4.763239003,0,0,0,60.52115438,5,4.539086579,19.82347997,3771.44569888000,1.17E-05,0.002417226,0.011292514,unclassified,9627,0,0.00060496
173,-3.582569817,52.37293481,18,363.67,1.25588697,5.123447981,0,0,0,0,4,18.72413301,74.89653204,8170.54931306000,5.75E-06,0.000546248,0.007791204,trunk,3383,0,0.001811223
174,-4.752233396,51.9775025,18,156.38,1.605206074,3.412870571,0,0,0,0,4,50.5856833,44.39624006,6095.77108803000,6.89E-06,0.003713064,0.012111665,secondary,3441,0,-0.001668522
175,-5.222163985,51.94320719,44,-23.55,3.50246969,0,42.25415357,0,0,0.478970214,4,53.1207903,0.643616225,4549.68252339000,5.31E-06,0.013857317,0.017034581,unclassified,2010,0,-5.60E-05
176,-2.932668629,53.08148592,18,28.07,6.379608295,7.358870968,0.028801843,0,0,0,5,34.64861751,51.58410138,4530.73580266000,3.73E-06,0.020254921,0.020029404,tertiary,6963,0,0.000248015
177,-2.752473301,51.70156228,23,180.57,1.621699196,0,0,0,0,0,3,70.63719862,27.74110218,4827.14145136000,1.58E-06,0.002305775,0.009178701,secondary,2627,0,-0.000811508
178,-4.584986795,51.82554521,18,62.24,0,1.079913607,0,0,0.359971202,0,4,48.92728582,49.63282937,6097.28293135000,3.90E-06,0.000824275,0.009691836,trunk,615,0,0.000193843
179,-5.044936505,51.87244427,18,108.3,4.00511291,0,0,0,0,0,3,36.17383894,59.82104815,5446.86264330000,3.44E-06,0.005822204,0.026988984,tertiary,925,0,0.00013622
180,-4.83641248,51.92895729,29,228.69,0.771971496,9.42695962,3.132422803,0,0,0,5,24.46555819,62.20308789,3207.60507146000,4.09E-06,0.008909543,0.009145455,secondary,78,0,0.000261743
181,-3.066366145,52.12057286,18,122.25,11.75240485,0,0,0,0,25.62386728,2,62.62372787,0,4250.25521573000,1.36E-06,0.010524283,0.035186032,tertiary,3407,0,5.08E-05
182,-4.189514776,51.59430698,27,64.15,0,0.875656743,0,63.67483946,0,0,3,0,35.44950379,3987.76544103000,8.75E-08,0.002851746,0.007134835,tertiary,1892,0,-0.000113525
183,-4.805014638,51.85854419,18,65.82,5.875440658,0,1.16039953,0,0,0.323149236,3,92.64101058,0,1692.66665758000,2.72E-06,0.003468102,0.030547394,unclassified,5368,0,-9.54E-05
184,-4.689639925,51.85554266,18,63.85,12.33209488,0,9.102600743,0.114318377,0,7.05915976,4,71.39182624,0,2499.59947479000,2.58E-06,0.001676373,0.008586607,unclassified,3510,0,0.000606449
185,-4.506641761,51.94508795,18,200.15,2.327935223,10.80104106,0,0,0,0.506072874,4,72.46963563,13.89531521,1025.14952284000,3.51E-06,0.000608995,0.004760586,unclassified,650,0,0.000797648
186,-4.929376507,51.93789833,18,179.63,37.89980187,2.023775828,3.410699123,0,0,13.8975375,4,42.76818568,0,944.16652389900,2.09E-06,0.00954437,0.028244657,unclassified,6205,0,0.001277059
187,-4.962316041,51.84099555,18,38.2,26.84403153,12.5,0,0,0,3.955518018,4,13.37274775,43.3277027,2425.62699491000,1.76E-06,0.000620011,0.00990716,tertiary,9627,0,0.001107088
188,-3.839392485,52.62033652,18,108.11,2.681246255,1.572798083,0,0,0,0.344517675,4,82.81905333,12.58238466,3176.96323717000,3.04E-06,0.004608217,0.002185863,service,7351,0,0.001000112
189,-2.873146117,52.71744489,12,83.45,3.809950695,0,0.388465561,0,0,0,4,94.97982967,0.821754071,2587.45365152000,5.09E-06,0.073967895,0.086590064,trunk,9602,0,-0.000269021
190,-4.8802945,51.98444563,18,221.49,20.08839464,0,0.071285999,0,0,6.030795552,3,73.80952381,0,6819.41098321000,1.47E-08,0.003852844,0.006731228,unclassified,66,0,0.001180249
191,-4.848050129,51.86847034,18,88.38,32.6058679,18.8611071,1.560919208,0,0,0,6,46.13383437,0.780459604,3117.57838921000,1.02E-07,0.001717644,0.013225174,tertiary,1799,0,0.000309882
192,-4.24666639,51.62731328,35,26.03,21.03608325,0,8.983380746,0,0,10.884863,4,58.64650397,0,2323.52227217000,5.05E-07,0.00184377,0.006173236,residential,1059,0,-0.000816767
193,-3.796476528,51.59089163,3,19.53,6.068905867,18.01931671,18.53827303,0,0,3.286723367,5,46.37451348,7.712267551,2928.66128646000,4.55E-06,0.00025076,0.003136075,unclassified,18049,0,0.000448846
194,-4.308723912,53.29441164,18,70.77,29.68978636,4.097161253,1.624231782,0,0.263388938,0.438981563,6,43.35674568,20.52970442,1761.90722318000,3.81E-06,0.003489458,0.016346797,unclassified,4258,0,0.000372299
195,-3.244572993,52.93678621,18,441.35,1.30027215,0,1.103719383,0,0,37.25430904,5,50.99788328,5.170849713,1723.40336019000,3.17E-06,0.001103279,0.023162659,unclassified,6088,0,-0.001104377
196,-3.096666893,52.03136663,18,512.5,0,0,0,0,15.10595647,0,3,20.66151203,64.2325315,4149.29195890000,3.61E-06,0.001638837,0.026943403,unclassified,3522,0,-0.000257559
197,-3.04414623,51.99540074,18,432.41,0,0,0,0,0,0,1,0,100,5279.21107966000,2.72E-06,0.016801124,0.033863016,unclassified,3522,0,5.84E-05
198,-4.33738889,53.29793841,18,61.78,0,4.051296998,0,0,0.437190324,0,4,4.677936462,90.83357622,5144.93093921000,2.08E-06,0.007485392,0.013811417,service,7017,0,0.000982639
199,-4.419824997,53.35670122,18,59.25,40.21755108,0,10.48067029,0,0,0,5,28.75202117,18.6682346,1827.65533932000,4.33E-06,0.000925482,0.018772312,unclassified,3459,0,0.000481304
200,-4.395389983,53.27289704,18,64.14,31.34747787,0.47772938,17.71813967,0,0,0.997611353,4,49.45904173,0,1987.99366665000,3.30E-06,0.019993545,0.005126131,unclassified,3793,0,0.000730822
201,-5.270942864,51.90757881,27,10.33,0.653012763,0,3.858711784,0,0,0.71237756,4,91.51083408,3.265063817,1632.11435435000,5.99E-06,0.006137971,0.003597728,unclassified,2374,0,0.000542005
202,-3.972387351,52.34070632,25,127.87,8.087021755,0,0,0,0,0,2,91.91297824,0,4600.52674330000,5.44E-06,0.005594217,0.019183313,secondary,470,0,0.001305621
203,-4.471767695,53.31923625,12,49.54,0.284495021,0,6.67140825,0,1.635846373,1.86344239,5,71.92034139,17.62446657,2940.84485086000,1.12E-05,0.012368001,0.011565158,service,1397,0,-0.000590983
204,-4.284703107,53.40698411,44,37.13,20.22012135,3.598137435,0,0,0,0,6,44.26414562,0,3691.08532420000,2.63E-06,0.002838136,0.010584651,unclassified,46,0,0.000968917
205,-4.266897856,53.40379073,44,11.95,2.397503192,0,0,0,0,0.326287417,2,97.27620939,0,9182.67037211000,4.29E-06,0.014075165,0.02852776,service,46,0,0.000744654
206,-3.041632358,51.88048473,18,292.87,6.051415367,12.75274408,0,0,0,0,4,44.39630272,36.79953784,5172.73720574000,1.87E-06,0.000562396,0.011168919,unclassified,284,0,0.00088549
207,-4.193250675,53.25613005,18,72.94,2.935700988,77.57410855,0,0,0,0,4,1.188600888,18.30158957,8888.35669023000,5.03E-06,0.001831499,0.010691853,unclassified,9375,0,-0.000948639
208,-4.396352071,53.32090147,18,77.9,11.74332448,0,0,0,0,28.70124423,5,56.57765972,0.950650077,4457.61719273000,3.58E-06,0.015775403,0.015623043,unclassified,940,0,0.001700982
209,-3.703956347,51.52633985,1,44.77,6.516469414,0,74.51875089,0,0,0,4,15.21460145,0,2791.05284150000,3.49E-06,0.000993914,0.000182931,unclassified,67295,0,-7.11E-05
210,-3.503492252,51.47563846,12,71.26,5.248120301,0,1.082706767,0,0,0.270676692,3,93.39849624,0,5957.20915279000,2.34E-06,0.009939356,0.007277205,unclassified,11612,0,-0.001018692
211,-3.190277219,51.47245047,1,15.36,0,59.91674101,0,0,0,0,2,0,40.08325899,6018.63402501000,3.17E-06,0.008113812,1.29E-05,residential,11096,0,-0.001450086
212,-3.769493324,53.13859944,18,216.55,0.321633338,0,0.629282618,0,0,3.132429031,4,82.8835128,13.03314222,5178.36567456000,2.18E-06,0.001675071,0.014098456,unclassified,6440,0,0.000396396
213,-3.207781944,52.4207471,18,339.89,35.21008403,0,0,0,0,41.06442577,4,12.00280112,0,7347.06912434000,6.40E-07,0.001974071,0.01318137,unclassified,2346,0,0.000428581
214,-3.289683123,51.58135521,18,136.23,0,0,0,0,0,0,2,85.19918581,14.80081419,512.00620965000,5.54E-06,0.001948996,0.002071814,service,65974,0,0.001023257
215,-3.99493004,52.00067587,18,151.99,6.188971855,0,9.979896611,0,0,0.804135554,3,83.02699598,0,1507.09075024000,1.38E-06,0.007056055,0.018879922,secondary,7536,0,-0.000124604
216,-3.855905246,52.20237369,29,448.16,4.521963824,0,36.96525983,0,0,1.220212461,3,57.29256388,0,4569.46857729000,2.16E-06,0.001014681,0.000891851,unclassified,50,0,0.000779354
217,-4.332127979,53.33959928,18,60.36,4.891787726,13.53394604,0,0,0,0.385413578,4,57.39697599,23.79187667,1443.41381114000,5.14E-06,0.002902249,0.007551279,service,46,0,0.001271406
218,-4.653121157,51.79363738,18,116.43,0,0,0,0,13.79602201,0,3,2.285230639,83.91874736,3052.87161091000,6.97E-07,0.00085565,0.000641956,unclassified,1047,0,0.000882995
219,-3.345696097,51.62594128,23,142.03,0,0,0,0,0,1.113774144,1,98.88622586,0,5800.08787210000,3.40E-06,0.000920359,0.005624215,secondary,827,0,0.000663028
220,-3.452682478,52.35999209,18,366.18,0.269503546,0,0.865248227,0,0,3.418439716,3,95.44680851,0,6821.95232276000,2.31E-06,0.002826597,0.019294117,unclassified,3642,0,-0.000100319
221,-2.922902713,51.63788432,18,53.63,1.092977991,0,1.212756401,0,0,1.092977991,4,74.54708789,22.05419973,3201.88911420000,7.74E-07,0.000178117,0.00628934,unclassified,101206,0,-0.000454999
222,-3.345173531,51.87581345,27,479.05,6.907378336,5.380333952,14.01455687,0,0,0.813472242,4,72.8842586,0,6826.69070913000,2.73E-06,0.000369232,0.036900452,unclassified,2295,0,-0.000861962
223,-4.006626173,52.09615778,18,278.36,0,0,0.967351874,0,0,0,2,99.03264813,0,5039.50760400000,3.63E-06,0.003721107,0.020813702,unclassified,2702,0,0.000699015
224,-3.316902875,51.74518316,3,377.8,5.793661874,0,8.781236912,0,0,26.12034064,4,59.24891805,0.055842524,804.46805908500,4.43E-07,0.003849295,0.020667107,unclassified,26511,0,-0.000130207
225,-3.962267867,52.46832989,27,203.54,0,0,0,0,0,0,2,46.63212435,53.36787565,2829.99429215000,6.83E-07,0.001235006,0.007410566,unclassified,4578,0,-0.002049655
226,-3.691878336,51.50470001,18,38.39,5.311120604,0,4.285917699,0,0,2.506051545,3,87.89691015,0,2009.22700313000,1.03E-05,0.019540874,0.002017625,unclassified,14024,0,5.43E-05
227,-4.160366973,51.84560948,18,61.67,16.07042254,0,5.943661972,0.676056338,0,7.436619718,4,69.87323944,0,5081.32588097000,2.11E-06,0.004928987,0.002586699,unclassified,2141,0,8.98E-05
228,-4.587701708,51.76417081,18,139.88,0,0,0,0,0,0,1,0,100,6690.24635381000,7.88E-07,0.002041416,0.010143849,service,868,0,0.001896915
229,-3.989168825,52.37683768,18,100.53,2.098887167,0,0.366248767,6.395266939,0,0.605719115,7,70.48880124,0,11561.20712920000,2.17E-06,0.002911567,0.009867769,unclassified,470,0,0.000481425
230,-4.673354865,51.76713188,18,141.49,0,94.29708223,0,0,0,0,2,0,5.702917772,6342.47165740000,2.27E-06,0.005669541,0.021562088,tertiary,1047,0,0.00229837
231,-4.168478389,51.99979366,18,308.52,6.754855052,1.477624543,0,0,3.490008444,1.111736561,5,11.00478469,76.16099071,3389.42371624000,2.15E-06,0.000562979,0.012194251,unclassified,3555,0,0.000823954
232,-4.124740281,51.83315647,18,90.92,2.422040569,0,7.175295186,0,0,12.56433545,3,77.83832879,0,3098.91829342000,3.00E-06,0.001497236,0.022654392,unclassified,1824,0,0.000537633
233,-3.03853688,52.25653151,24,233.19,4.913544669,0,0.547550432,0,0,1.123919308,3,93.41498559,0,1121.39518548000,4.02E-06,0.004463646,0.030691866,unclassified,3407,0,-0.00056058
234,-3.34986813,52.6096205,18,229.9,7.239754391,0.099957161,0,0,0,0.442667428,4,83.74982151,8.467799514,1164.29601477000,8.81E-07,0.004087257,0.034871191,unclassified,2504,0,0.000455694
235,-3.203759184,52.01750377,12,172.88,4.999297851,0,0,0,0,43.72981323,3,46.70692318,4.563965735,3490.48335397000,4.88E-07,0.003579301,0.009868714,unclassified,7154,0,0.001160705
236,-3.405874592,52.24510411,18,225.58,0,1.711385062,0,0,0,0,3,6.424945613,91.86366933,7491.20098674000,6.33E-07,0.002944286,0.006378157,primary,2993,0,-0.000247164
237,-3.523657441,51.9777186,18,302.01,4.107330235,0,1.499025633,0,0,25.64832859,4,59.73617149,9.009144056,3675.78773267000,2.97E-06,0.004042112,0.018678692,unclassified,4234,0,-0.000286298
238,-3.475192726,52.65596203,18,260.62,3.521726782,0,11.92842942,0,0,0.440215848,3,84.10962795,0,3980.61110042000,3.53E-06,0.0002376,0.028931223,unclassified,4568,0,0.000272313
239,-4.718004878,52.04269552,18,135.8,21.89965759,12.56513324,0,0,0,4.883132351,4,55.15855293,5.493523895,1029.69641194000,2.69E-06,0.002518332,0.001532688,unclassified,3441,0,7.16E-05
240,-4.040156193,51.85430706,29,115.27,0,11.22078676,0,0,0,0,3,17.53520105,71.24401219,3394.58678491000,1.35E-06,0.000949009,0.004662937,unclassified,3928,0,0.000200965
241,-3.123003178,51.90585885,27,420.55,2.734891928,0,0,0,0,0,3,80.47345979,16.79164829,1764.23213020000,3.65E-06,0.003550118,0.007854661,unclassified,2701,0,0.00064289
242,-4.816071928,52.05450748,18,24.3,43.04116494,12.11145337,0,0,0,39.13469616,5,2.674320919,2.296275553,6731.56407144000,1.96E-06,0.009462556,0.031488096,tertiary,3897,0,-0.000235667
243,-3.387243891,53.16227404,18,90.12,1.554864505,0.118465867,0,0,0,0,4,11.29868207,87.02798756,10328.81489790000,4.23E-06,0.003218551,0.001307066,unclassified,7063,0,0.000151162
